,ConvertedAge,BreedRank,AnimalType_Cat,AnimalType_Dog,Female_Female,Female_Male,Female_Unknown,Intact_Intact,Intact_Spayed/Neutered,Intact_Unknown,MixedBreed_Known Breed Combo,MixedBreed_Mixed Breed,MixedBreed_Nonmixed,Named_Named,Named_Unnamed
14162,-0.0688152142423,-1.63800711605,0,1,0,1,0,1,0,0,0,1,0,1,0
19674,-0.725256621215,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
24589,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
9806,-0.593324769813,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
12008,-0.403471617797,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
24347,0.265841189312,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
14666,0.265841189312,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
1874,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
24853,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
22432,-0.622285420121,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
6483,2.60843601419,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
619,-0.712385221078,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
17146,-0.709167371044,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,0,1
7887,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
10526,-0.0688152142423,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
20109,1.93912320708,-1.2419624898,0,1,1,0,0,0,1,0,0,1,0,1,0
16110,-0.622285420121,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
10195,0.600497592867,-1.63800711605,0,1,0,1,0,0,1,0,1,0,0,1,0
11744,-0.622285420121,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
18207,-0.651246070428,0.0946881237989,0,1,0,1,0,0,1,0,0,1,0,1,0
14254,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
4582,-0.403471617797,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
22673,-0.403471617797,-1.61325432691,0,1,1,0,0,1,0,0,1,0,0,1,0
18399,-0.651246070428,-1.73701827261,0,1,1,0,0,1,0,0,0,1,0,0,1
13134,-0.622285420121,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
13634,0.935153996421,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
4402,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
4987,-0.0688152142423,-1.53899595949,0,1,1,0,0,1,0,0,1,0,0,1,0
12207,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
17426,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
17899,-0.0688152142423,-1.31622085722,0,1,1,0,0,0,1,0,1,0,0,1,0
14569,-0.0688152142423,-1.43998480292,0,1,0,1,0,1,0,0,0,1,0,1,0
9296,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
16854,-0.680206720736,-1.68751269433,0,1,0,1,0,1,0,0,1,0,0,0,1
2609,-0.738128021351,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
23648,0.935153996421,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
25259,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
20273,0.265841189312,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
23560,-0.725256621215,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
8697,0.265841189312,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
869,0.935153996421,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
13081,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
19734,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
23847,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,1,0,0,1,0
13800,2.60843601419,0.0946881237989,0,1,1,0,0,1,0,0,0,1,0,1,0
3533,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
13138,-0.680206720736,-1.73701827261,0,1,0,1,0,0,1,0,1,0,0,1,0
14947,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
18373,-0.0688152142423,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
6146,0.935153996421,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
12950,-0.0688152142423,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
5910,-0.403471617797,-1.73701827261,0,1,1,0,0,0,1,0,1,0,0,1,0
6835,-0.622285420121,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
6952,-0.680206720736,-1.73701827261,0,1,1,0,0,1,0,0,0,1,0,0,1
3718,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
4157,2.60843601419,-1.2419624898,0,1,1,0,0,0,1,0,0,1,0,1,0
23993,-0.680206720736,-1.63800711605,0,1,0,1,0,0,1,0,0,1,0,0,1
8698,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
4475,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
8160,-0.564364119506,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
5578,-0.718820921146,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,0,1
2119,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
15048,-0.403471617797,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
6598,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
3196,1.26981039998,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
7272,3.2777488213,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
25080,1.93912320708,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
6576,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
4369,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
24418,-0.564364119506,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
22066,2.60843601419,-1.19245691152,0,1,1,0,0,1,0,0,0,1,0,0,1
15472,4.28171803197,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
22125,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
13886,-0.680206720736,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
26367,1.60446680353,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
22520,-0.593324769813,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
11373,-0.680206720736,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
13788,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,0,1,1,0
5397,-0.622285420121,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,0,1
3588,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
10892,-0.651246070428,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
11882,-0.403471617797,-1.31622085722,0,1,0,1,0,0,1,0,1,0,0,1,0
15983,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
24265,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
17836,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
1595,-0.403471617797,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
22723,-0.403471617797,-1.63800711605,0,1,0,1,0,1,0,0,0,1,0,1,0
21048,-0.0688152142423,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
26078,-0.535403469198,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
13767,-0.0688152142423,-1.43998480292,0,1,1,0,0,0,1,0,0,1,0,1,0
2660,-0.709167371044,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
25194,-0.403471617797,-1.4894903812,0,1,1,0,0,0,1,0,0,1,0,1,0
19287,-0.738128021351,-1.43998480292,0,1,0,0,1,0,0,1,0,1,0,0,1
10163,0.265841189312,-1.73701827261,0,1,0,1,0,0,1,0,0,0,1,1,0
15711,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
6903,-0.680206720736,-0.672648339562,0,1,0,1,0,0,1,0,1,0,0,0,1
865,0.600497592867,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
20697,-0.0688152142423,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
3308,-0.50644281889,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
12203,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
22028,0.935153996421,-1.61325432691,0,1,1,0,0,0,1,0,1,0,0,1,0
21889,3.2777488213,0.738260641456,1,0,1,0,0,0,1,0,0,0,1,1,0
19349,-0.712385221078,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
10952,2.27377961064,0.738260641456,0,1,1,0,0,0,1,0,0,0,1,1,0
18639,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
9255,-0.403471617797,-0.697401128702,0,1,0,1,0,0,1,0,0,1,0,1,0
621,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,0,1
2427,-0.535403469198,-1.61325432691,0,1,1,0,0,0,1,0,1,0,0,1,0
362,3.2777488213,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
14324,1.93912320708,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
19072,0.265841189312,-0.944929020109,0,1,0,1,0,0,1,0,1,0,0,1,0
23501,-0.593324769813,0.0946881237989,0,1,1,0,0,0,1,0,0,1,0,1,0
102,-0.725256621215,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
5212,1.26981039998,-1.63800711605,0,1,1,0,0,0,1,0,0,1,0,1,0
17568,0.265841189312,-1.43998480292,0,1,1,0,0,0,1,0,0,1,0,1,0
26642,0.600497592867,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
23518,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,1,0,0,1,0
6613,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
8459,-0.403471617797,-1.4894903812,0,1,1,0,0,0,1,0,1,0,0,1,0
25769,-0.419560867968,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
6337,2.60843601419,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
933,0.935153996421,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
14657,-0.651246070428,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
8618,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
18628,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
13006,0.600497592867,-1.73701827261,0,1,0,1,0,1,0,0,1,0,0,1,0
15174,-0.403471617797,-1.19245691152,0,1,1,0,0,0,1,0,1,0,0,1,0
25846,1.60446680353,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
15536,3.2777488213,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
5226,0.265841189312,-0.499378815577,0,1,0,1,0,0,1,0,0,1,0,1,0
13569,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
7503,-0.651246070428,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
16034,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,0,1
25304,-0.731692321283,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
19522,-0.0688152142423,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
14541,-0.0688152142423,-0.00432303276372,0,1,0,1,0,0,1,0,0,1,0,0,1
7012,1.60446680353,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
18559,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
12825,-0.651246070428,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,0,1
13673,-0.725256621215,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
16335,-0.622285420121,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
16747,-0.680206720736,-0.301356502452,0,1,0,1,0,1,0,0,0,1,0,0,1
19905,-0.725256621215,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
7095,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
22446,2.60843601419,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
13416,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
16432,-0.709167371044,0.639249484894,0,1,0,1,0,1,0,0,0,0,1,1,0
25079,-0.50644281889,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
20344,0.265841189312,-1.4894903812,0,1,1,0,0,1,0,0,0,1,0,1,0
16143,-0.0688152142423,-1.2419624898,0,1,0,1,0,0,1,0,0,0,1,1,0
19160,-0.448521518275,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
5988,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,1,0,0,1,0
18502,0.600497592867,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
6724,-0.651246070428,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
23401,-0.564364119506,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
19304,-0.535403469198,-1.73701827261,0,1,1,0,0,1,0,0,0,1,0,0,1
703,-0.651246070428,0.688755063175,0,1,0,1,0,0,1,0,0,1,0,1,0
23453,-0.709167371044,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
15227,0.600497592867,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
10252,2.94309241775,0.0946881237989,0,1,0,1,0,1,0,0,0,1,0,1,0
6840,-0.477482168583,-1.31622085722,0,1,1,0,0,0,1,0,1,0,0,1,0
14910,1.93912320708,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,1,0
586,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
23718,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
1034,-0.593324769813,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
967,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
21821,-0.448521518275,-1.68751269433,0,1,1,0,0,0,1,0,1,0,0,0,1
26427,-0.680206720736,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,1,0
4612,0.935153996421,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
6019,-0.403471617797,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
11070,-0.535403469198,-1.43998480292,0,1,0,1,0,0,1,0,0,0,1,1,0
5505,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
12146,-0.403471617797,-1.4894903812,0,1,1,0,0,0,1,0,0,1,0,1,0
20854,-0.0688152142423,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
24457,0.600497592867,-0.400367659014,0,1,1,0,0,1,0,0,0,1,0,1,0
16974,0.265841189312,-1.53899595949,0,1,0,1,0,0,1,0,1,0,0,1,0
21679,-0.680206720736,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
6802,-0.477482168583,-1.63800711605,0,1,0,1,0,1,0,0,0,1,0,1,0
20373,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
26717,2.27377961064,0.193699280362,0,1,1,0,0,0,1,0,0,1,0,1,0
12959,-0.731692321283,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
1818,-0.622285420121,-1.19245691152,0,1,0,1,0,1,0,0,0,1,0,0,1
8021,-0.564364119506,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
24786,-0.718820921146,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
26728,-0.403471617797,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
5508,0.265841189312,0.0946881237989,0,1,0,1,0,0,1,0,0,0,1,1,0
2485,-0.738128021351,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
12080,0.935153996421,-1.56374874863,0,1,1,0,0,0,1,0,1,0,0,1,0
4755,-0.680206720736,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
24386,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
19960,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
680,-0.403471617797,-1.63800711605,0,1,0,1,0,0,1,0,0,1,0,1,0
1967,-0.50644281889,-0.152839767608,0,1,0,1,0,0,1,0,0,1,0,1,0
20887,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
14044,-0.0688152142423,0.0946881237989,0,1,1,0,0,0,1,0,0,1,0,1,0
24667,-0.403471617797,-1.58850153777,0,1,0,1,0,1,0,0,0,0,1,1,0
4123,-0.622285420121,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
13215,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
4835,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
7811,-0.709167371044,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
2354,0.265841189312,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
15647,-0.709167371044,-1.43998480292,0,1,1,0,0,0,1,0,0,1,0,0,1
25949,-0.403471617797,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
22243,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
19556,0.935153996421,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
16291,-0.709167371044,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
13498,-0.403471617797,-1.19245691152,0,1,1,0,0,1,0,0,0,1,0,1,0
6651,-0.593324769813,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
6155,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
14223,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
22612,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
17787,0.265841189312,-0.771659496124,0,1,0,1,0,0,1,0,1,0,0,1,0
24409,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
23075,-0.0688152142423,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
16618,0.600497592867,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
13551,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
21732,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
10881,-0.0688152142423,-1.73701827261,0,1,1,0,0,0,1,0,0,1,0,1,0
9093,-0.0688152142423,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
17518,-0.680206720736,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
13843,-0.718820921146,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
23037,-0.564364119506,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
2293,1.93912320708,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
19853,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
8254,-0.0688152142423,-1.58850153777,0,1,0,1,0,0,1,0,1,0,0,1,0
6207,-0.0688152142423,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
95,2.27377961064,-1.53899595949,0,1,1,0,0,0,1,0,1,0,0,1,0
3715,-0.712385221078,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
8406,-0.651246070428,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,0,1
17468,-0.419560867968,-0.375614869874,0,1,1,0,0,0,1,0,1,0,0,1,0
6171,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
16250,3.94706162841,-0.499378815577,0,1,0,1,0,0,1,0,0,1,0,1,0
21539,-0.651246070428,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,0,1
18563,-0.0688152142423,-1.63800711605,0,1,0,1,0,1,0,0,0,1,0,1,0
3432,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
14707,-0.709167371044,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,0,1
6862,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
4856,1.26981039998,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
2045,-0.680206720736,-0.152839767608,0,1,0,1,0,0,1,0,0,1,0,1,0
4639,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
5804,-0.0688152142423,-1.31622085722,0,1,0,1,0,0,1,0,1,0,0,1,0
1961,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
19728,-0.535403469198,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
10597,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
20542,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
11581,-0.680206720736,-1.43998480292,0,1,1,0,0,0,1,0,0,1,0,1,0
3448,-0.403471617797,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
24349,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
25587,-0.680206720736,-1.43998480292,0,1,0,1,0,1,0,0,0,1,0,1,0
13736,-0.0688152142423,-1.19245691152,0,1,0,1,0,0,1,0,1,0,0,1,0
10459,-0.0688152142423,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
26624,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
4994,-0.651246070428,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
15870,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
5671,-0.403471617797,-1.73701827261,0,1,0,1,0,0,1,0,0,1,0,0,1
17437,-0.622285420121,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
12783,1.60446680353,0.738260641456,0,1,0,1,0,0,1,0,0,0,1,1,0
6474,0.935153996421,-1.63800711605,0,1,0,1,0,0,1,0,0,1,0,1,0
191,-0.477482168583,-1.39047922464,0,1,1,0,0,0,1,0,0,1,0,0,1
1831,-0.403471617797,0.738260641456,1,0,0,1,0,0,1,0,0,0,1,1,0
7587,-0.593324769813,-1.68751269433,0,1,1,0,0,1,0,0,1,0,0,0,1
20394,-0.0688152142423,-1.19245691152,0,1,1,0,0,0,1,0,0,1,0,1,0
20340,-0.564364119506,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
21001,2.60843601419,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,0,1
16908,-0.403471617797,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
18132,0.935153996421,-1.63800711605,0,1,0,1,0,0,1,0,0,1,0,1,0
12159,-0.718820921146,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
3404,-0.0688152142423,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
19296,0.265841189312,-1.3657264355,0,1,0,1,0,1,0,0,1,0,0,1,0
26220,0.265841189312,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
7041,4.28171803197,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
3675,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
1575,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
12626,0.265841189312,-1.31622085722,0,1,1,0,0,0,1,0,1,0,0,0,1
18031,0.265841189312,-1.73701827261,0,1,0,1,0,0,1,0,1,0,0,1,0
20075,-0.680206720736,0.738260641456,1,0,1,0,0,1,0,0,0,1,0,1,0
23031,-0.403471617797,-1.63800711605,0,1,0,1,0,1,0,0,0,0,1,1,0
23,-0.448521518275,-1.63800711605,0,1,0,1,0,0,1,0,0,1,0,1,0
22055,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
22885,-0.564364119506,0.738260641456,1,0,1,0,0,0,1,0,0,0,1,1,0
17182,-0.680206720736,0.738260641456,0,1,1,0,0,0,1,0,0,1,0,1,0
4936,-0.0688152142423,-1.09344575495,0,1,0,1,0,0,1,0,1,0,0,1,0
6561,-0.403471617797,-0.697401128702,0,1,0,1,0,0,1,0,1,0,0,1,0
23888,-0.403471617797,-1.43998480292,0,1,0,1,0,0,1,0,1,0,0,1,0
2201,-0.709167371044,-1.58850153777,0,1,0,1,0,0,1,0,0,1,0,0,1
5191,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
21860,0.600497592867,-1.39047922464,0,1,0,1,0,0,1,0,0,1,0,1,0
19069,-0.718820921146,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
11449,-0.419560867968,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
13445,-0.718820921146,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,0,1
25422,-0.0688152142423,-1.34097364636,0,1,1,0,0,1,0,0,0,0,1,1,0
20336,-0.403471617797,-1.19245691152,0,1,0,1,0,0,1,0,1,0,0,1,0
21269,-0.680206720736,-0.821165074406,0,1,0,1,0,0,1,0,1,0,0,1,0
12789,-0.680206720736,0.738260641456,1,0,0,1,0,0,1,0,0,1,0,1,0
19114,-0.680206720736,-1.19245691152,0,1,0,1,0,0,1,0,0,1,0,1,0
26649,-0.50644281889,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
22949,-0.403471617797,-1.73701827261,0,1,0,1,0,1,0,0,0,0,1,1,0
6230,-0.403471617797,0.738260641456,0,1,1,0,0,1,0,0,0,1,0,0,1
4590,-0.725256621215,0.0946881237989,0,1,1,0,0,1,0,0,0,1,0,0,1
4961,-0.403471617797,-1.14295133323,0,1,0,1,0,0,1,0,0,0,1,1,0
11496,-0.419560867968,-1.39047922464,0,1,0,1,0,0,1,0,0,1,0,1,0
9495,-0.403471617797,-0.59838997214,0,1,1,0,0,0,1,0,0,1,0,1,0
21533,-0.477482168583,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
10033,-0.0688152142423,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
1038,-0.718820921146,0.738260641456,1,0,0,1,0,1,0,0,0,1,0,1,0
17843,-0.403471617797,0.738260641456,0,1,0,1,0,1,0,0,0,1,0,1,0
6990,-0.403471617797,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
4509,-0.403471617797,0.738260641456,0,1,0,1,0,0,1,0,0,1,0,1,0
7898,-0.680206720736,0.738260641456,1,0,1,0,0,0,1,0,0,1,0,1,0
23817,2.60843601419,-1.63800711605,0,1,0,1,0,0,1,0,0,0,1,1,0
20763,-0.403471617797,0.738260641456,1,0,0,0,1,0,0,1,0,1,0,0,1
9932,-0.535403469198,-0.0290758219044,0,1,1,0,0,0,1,0,1,0,0,1,0
